,Region ID,Region Name,Region pixels,Region area,Area unit,Object count,Object pixels,Object area,Area unit.1,Load,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,sex,dataset,drug,normalized cells,total_cells,percent_cells
11588,789,Nucleus z,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11589,370,"Medulla, motor related",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11590,653,Abducens nucleus,25730,25730.199455,pixels,3,15,15,pixels,0.000583,,,,,,,,,,,,,,,f,psi1,psi,0.00011659451009102175,148195,0.002024359796214447
11591,568,Accessory abducens nucleus,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11592,661,Facial motor nucleus,775588,775587.957417,pixels,44,235,235,pixels,0.000303,,,,,,,,,,,,,,,f,psi1,psi,5.673115418983112e-05,148195,0.02969061034447856
11593,576,Accessory facial motor nucleus,4841,4840.9872399999995,pixels,2,9,9,pixels,0.001859,,,,,,,,,,,,,,,f,psi1,psi,0.00041313887040941676,148195,0.001349573197476298
11594,640,Efferent vestibular nucleus,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11595,135,Nucleus ambiguus,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11596,939,"Nucleus ambiguus, dorsal division",18626,18626.359585,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,0.0,148195,0.0
11597,143,"Nucleus ambiguus, ventral division",19102,19102.41748,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,0.0,148195,0.0
11598,839,Dorsal motor nucleus of the vagus nerve,153060,153059.743538,pixels,18,106,106,pixels,0.0006929999999999999,,,,,,,,,,,,,,,f,psi1,psi,0.00011760113785589322,148195,0.012146158777286684
11599,887,Efferent cochlear group,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11600,1048,Gigantocellular reticular nucleus,2230378,2230377.801231,pixels,452,2766,2766,pixels,0.00124,,,,,,,,,,,,,,,f,psi1,psi,0.00020265624942578345,148195,0.3050035426296434
11601,372,Infracerebellar nucleus,45028,45028.341534,pixels,8,49,49,pixels,0.001088,,,,,,,,,,,,,,,f,psi1,psi,0.0001776658816971831,148195,0.005398292789905192
11602,83,Inferior olivary complex,445513,445513.456287,pixels,45,247,247,pixels,0.000554,,,,,,,,,,,,,,,f,psi1,psi,0.00010100705010133517,148195,0.030365396943216705
11603,136,Intermediate reticular nucleus,2391936,2391935.740368,pixels,366,2086,2086,pixels,0.000872,,,,,,,,,,,,,,,f,psi1,psi,0.0001530141440771694,148195,0.24697189513816253
11604,106,Inferior salivatory nucleus,6530,6530.389811999999,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,0.0,148195,0.0
11605,203,Linear nucleus of the medulla,52341,52341.172874,pixels,1,6,6,pixels,0.00011499999999999999,,,,,,,,,,,,,,,f,psi1,psi,1.9105418260444462e-05,148195,0.000674786598738149
11606,235,Lateral reticular nucleus,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11607,955,"Lateral reticular nucleus, magnocellular part",451144,451143.621208,pixels,29,154,154,pixels,0.000341,,,,,,,,,,,,,,,f,psi1,psi,6.428108175917117e-05,148195,0.01956881136340632
11608,963,"Lateral reticular nucleus, parvicellular part",49905,49905.195583,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,0.0,148195,0.0
11609,307,Magnocellular reticular nucleus,451649,451649.147575,pixels,5,31,31,pixels,6.9e-05,,,,,,,,,,,,,,,f,psi1,psi,1.107054010141735e-05,148195,0.0033739329936907456
11610,395,Medullary reticular nucleus,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11611,1098,"Medullary reticular nucleus, dorsal part",968195,968194.628033,pixels,210,1125,1125,pixels,0.0011619999999999998,,,,,,,,,,,,,,,f,psi1,psi,0.0002168985387025328,148195,0.1417051857350113
11612,1107,"Medullary reticular nucleus, ventral part",833565,833565.1461029999,pixels,138,788,788,pixels,0.0009449999999999999,,,,,,,,,,,,,,,f,psi1,psi,0.00016555394697722638,148195,0.09312055062586458
11613,852,Parvicellular reticular nucleus,1931516,1931515.514462,pixels,184,971,971,pixels,0.000503,,,,,,,,,,,,,,,f,psi1,psi,9.52619839821742e-05,148195,0.12416073416781942
11614,859,Parasolitary nucleus,25317,25317.273556,pixels,8,39,39,pixels,0.0015400000000000001,,,,,,,,,,,,,,,f,psi1,psi,0.00031598979180378847,148195,0.005398292789905192
11615,938,Paragigantocellular reticular nucleus,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11616,970,"Paragigantocellular reticular nucleus, dorsal part",203140,203140.45811099999,pixels,23,135,135,pixels,0.000665,,,,,,,,,,,,,,,f,psi1,psi,0.00011322215285855239,148195,0.015520091770977427
11617,978,"Paragigantocellular reticular nucleus, lateral part",612202,612202.070438,pixels,27,140,140,pixels,0.000229,,,,,,,,,,,,,,,f,psi1,psi,4.4103085082157344e-05,148195,0.018219238165930025
11618,154,Perihypoglossal nuclei,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11619,161,Nucleus intercalatus,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11620,177,Nucleus of Roller,26507,26506.659168000002,pixels,12,63,63,pixels,0.0023769999999999998,,,,,,,,,,,,,,,f,psi1,psi,0.000452716425859013,148195,0.008097439184857788
11621,169,Nucleus prepositus,205714,205714.19036500002,pixels,12,63,63,pixels,0.000306,,,,,,,,,,,,,,,f,psi1,psi,5.8333360371048404e-05,148195,0.008097439184857788
11622,995,Paramedian reticular nucleus,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11623,1069,Parapyramidal nucleus,77672,77671.772949,pixels,4,23,23,pixels,0.000296,,,,,,,,,,,,,,,f,psi1,psi,5.149876007885692e-05,148195,0.002699146394952596
11624,185,"Parapyramidal nucleus, deep part",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11625,193,"Parapyramidal nucleus, superficial part",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11626,701,Vestibular nuclei,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11627,209,Lateral vestibular nucleus,245001,245001.464958,pixels,66,405,405,pixels,0.0016530000000000002,,,,,,,,,,,,,,,f,psi1,psi,0.00026938614432903173,148195,0.04453591551671784
11628,202,Medial vestibular nucleus,1542753,1542753.379627,pixels,186,1060,1060,pixels,0.000687,,,,,,,,,,,,,,,f,psi1,psi,0.00012056366393763483,148195,0.12551030736529573
11629,225,Spinal vestibular nucleus,640710,640710.20076,pixels,65,393,393,pixels,0.0006129999999999999,,,,,,,,,,,,,,,f,psi1,psi,0.00010144992216902128,148195,0.04386112891797969
11630,217,Superior vestibular nucleus,297772,297771.91328000004,pixels,81,499,499,pixels,0.0016760000000000002,,,,,,,,,,,,,,,f,psi1,psi,0.00027202028259741984,148195,0.05465771449779007
11631,765,Nucleus x,49112,49111.747664999995,pixels,2,12,12,pixels,0.000244,,,,,,,,,,,,,,,f,psi1,psi,4.0723454063218383e-05,148195,0.001349573197476298
11632,773,Hypoglossal nucleus,248308,248307.53340900003,pixels,24,125,125,pixels,0.000503,,,,,,,,,,,,,,,f,psi1,psi,9.665433694461607e-05,148195,0.016194878369715577
11633,781,Nucleus y,19861,19861.349628,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,0.0,148195,0.0
11634,76,Interstitial nucleus of the vestibular nerve,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11635,379,"Medulla, behavioral state related",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11636,206,Nucleus raphe magnus,97551,97551.048168,pixels,7,36,36,pixels,0.00036899999999999997,,,,,,,,,,,,,,,f,psi1,psi,7.1757301755946e-05,148195,0.004723506191167044
11637,230,Nucleus raphe pallidus,58416,58416.136077999996,pixels,17,100,100,pixels,0.0017120000000000002,,,,,,,,,,,,,,,f,psi1,psi,0.0002910154820459332,148195,0.011471372178548534
11638,222,Nucleus raphe obscurus,34078,34078.414077999994,pixels,1,8,8,pixels,0.00023500000000000002,,,,,,,,,,,,,,,f,psi1,psi,2.9344088539776567e-05,148195,0.000674786598738149
11639,512,Cerebellum,692753,692752.774578,pixels,130,742,742,pixels,0.0010710000000000001,,,,,,,,,,,,,,,f,psi1,psi,0.00018765713364221647,148195,0.08772225783595938
11640,528,Cerebellar cortex,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11641,1144,"Cerebellar cortex, molecular layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11642,1145,"Cerebellar cortex, Purkinje layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11643,1143,"Cerebellar cortex, granular layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11644,645,Vermal regions,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11645,912,Lingula (I),102976,102975.547016,pixels,62,342,342,pixels,0.003321,,,,,,,,,,,,,,,f,psi1,psi,0.0006020846870603819,148195,0.04183676912176524
11646,10707,"Lingula (I), molecular layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11647,10706,"Lingula (I), Purkinje layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11648,10705,"Lingula (I), granular layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11649,920,Central lobule,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11650,976,Lobule II,1107656,1107656.495502,pixels,963,5096,5096,pixels,0.004601,,,,,,,,,,,,,,,f,psi1,psi,0.0008694031081933571,148195,0.6498194945848376
11651,10710,"Lobule II, molecular layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11652,10709,"Lobule II, Purkinje layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11653,10708,"Lobule II, granular layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11654,984,Lobule III,2316541,2316540.8351060003,pixels,2014,10326,10326,pixels,0.004458,,,,,,,,,,,,,,,f,psi1,psi,0.0008693997401120035,148195,1.3590202098586321
11655,10713,"Lobule III, molecular layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11656,10712,"Lobule III, Purkinje layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11657,10711,"Lobule III, granular layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11658,928,Culmen,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11659,992,Lobule IV,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11660,10716,"Lobule IV, molecular layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11661,10715,"Lobule IV, Purkinje layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11662,10714,"Lobule IV, granular layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11663,1001,Lobule V,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11664,10719,"Lobule V, molecular layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11665,10718,"Lobule V, Purkinje layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11666,10717,"Lobule V, granular layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11667,1091,Lobules IV-V,5737464,5737463.947147001,pixels,4323,22008,22008,pixels,0.003836,,,,,,,,,,,,,,,f,psi1,psi,0.0007534687868757146,148195,2.9171024663450185
11668,10722,"Lobules IV-V, molecular layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11669,10721,"Lobules IV-V, Purkinje layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11670,10720,"Lobules IV-V, granular layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11671,936,Declive (VI),2911276,2911276.038181,pixels,1296,6604,6604,pixels,0.002268,,,,,,,,,,,,,,,f,psi1,psi,0.0004451656191316562,148195,0.8745234319646411
11672,10725,"Declive (VI), molecular layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11673,10724,"Declive (VI), Purkinje layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11674,10723,"Declive (VI), granular layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11675,944,Folium-tuber vermis (VII),935692,935691.6375729999,pixels,781,4001,4001,pixels,0.004275999999999999,,,,,,,,,,,,,,,f,psi1,psi,0.0008346766911647948,148195,0.5270083336144944
11676,10728,"Folium-tuber vermis (VII), molecular layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11677,10727,"Folium-tuber vermis (VII), Purkinje layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11678,10726,"Folium-tuber vermis (VII), granular layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11679,951,Pyramus (VIII),1103721,1103720.651817,pixels,998,5051,5051,pixels,0.004576,,,,,,,,,,,,,,,f,psi1,psi,0.0009042143031001936,148195,0.6734370255406728
11680,10731,"Pyramus (VIII), molecular layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11681,10730,"Pyramus (VIII), Purkinje layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11682,10729,"Pyramus (VIII), granular layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11683,957,Uvula (IX),1934153,1934152.8667259999,pixels,2029,10696,10696,pixels,0.005529999999999999,,,,,,,,,,,,,,,f,psi1,psi,0.0010490380749658898,148195,1.3691420088397044
11684,10734,"Uvula (IX), molecular layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11685,10733,"Uvula (IX), Purkinje layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11686,10732,"Uvula (IX), granular layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11687,968,Nodulus (X),1316909,1316909.212688,pixels,625,3342,3342,pixels,0.002538,,,,,,,,,,,,,,,f,psi1,psi,0.0004745961179239423,148195,0.42174162421134315
11688,10737,"Nodulus (X), molecular layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11689,10736,"Nodulus (X), Purkinje layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11690,10735,"Nodulus (X), granular layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11691,1073,Hemispheric regions,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11692,1007,Simple lobule,4989979,4989979.212536,pixels,3869,20333,20333,pixels,0.004075,,,,,,,,,,,,,,,f,psi1,psi,0.0007753539313911696,148195,2.610749350517899
11693,10674,"Simple lobule, molecular layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11694,10673,"Simple lobule, Purkinje layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11695,10672,"Simple lobule, granular layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11696,1017,Ansiform lobule,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11697,1056,Crus 1,4997748,4997747.510525,pixels,3435,17776,17776,pixels,0.003557,,,,,,,,,,,,,,,f,psi1,psi,0.0006873096315422229,148195,2.317891966665542
11698,10677,"Crus 1, molecular layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11699,10676,"Crus 1, Purkinje layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11700,10675,"Crus 1, granular layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11701,1064,Crus 2,4457900,4457900.293922001,pixels,3531,18018,18018,pixels,0.0040420000000000005,,,,,,,,,,,,,,,f,psi1,psi,0.0007920769346982128,148195,2.382671480144404
11702,10680,"Crus 2, molecular layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11703,10679,"Crus 2, Purkinje layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11704,10678,"Crus 2, granular layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11705,1025,Paramedian lobule,4290972,4290972.127316,pixels,3735,18907,18907,pixels,0.004406,,,,,,,,,,,,,,,f,psi1,psi,0.0008704321280073753,148195,2.5203279462869865
11706,10683,"Paramedian lobule, molecular layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11707,10682,"Paramedian lobule, Purkinje layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11708,10681,"Paramedian lobule, granular layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11709,1033,Copula pyramidis,2200570,2200570.218754,pixels,1608,8163,8163,pixels,0.0037090000000000005,,,,,,,,,,,,,,,f,psi1,psi,0.0007307196954207972,148195,1.0850568507709437
11710,10686,"Copula pyramidis, molecular layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11711,10685,"Copula pyramidis, Purkinje layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11712,10684,"Copula pyramidis, granular layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11713,1041,Paraflocculus,5223169,5223169.3005220005,pixels,1875,9586,9586,pixels,0.001835,,,,,,,,,,,,,,,f,psi1,psi,0.0003589774506854705,148195,1.2652248726340294
11714,10689,"Paraflocculus, molecular layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11715,10688,"Paraflocculus, Purkinje layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11716,10687,"Paraflocculus, granular layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11717,1049,Flocculus,1235100,1235099.740826,pixels,850,4572,4572,pixels,0.0037020000000000004,,,,,,,,,,,,,,,f,psi1,psi,0.0006882035287543206,148195,0.5735686089274267
11718,10692,"Flocculus, molecular layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11719,10691,"Flocculus, Purkinje layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11720,10690,"Flocculus, granular layer",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11721,519,Cerebellar nuclei,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11722,989,Fastigial nucleus,427889,427889.116493,pixels,96,521,521,pixels,0.001218,,,,,,,,,,,,,,,f,psi1,psi,0.00022435719044882623,148195,0.06477951347886231
11723,91,Interposed nucleus,736886,736886.335831,pixels,111,600,600,pixels,0.000814,,,,,,,,,,,,,,,f,psi1,psi,0.0001506338150168347,148195,0.07490131245993455
11724,846,Dentate nucleus,285113,285113.452126,pixels,98,525,525,pixels,0.001841,,,,,,,,,,,,,,,f,psi1,psi,0.00034372282075519506,148195,0.0661290866763386
11725,589508455,Vestibulocerebellar nucleus,71617,71617.17181799999,pixels,15,102,102,pixels,0.001424,,,,,,,,,,,,,,,f,psi1,psi,0.00020944697506513314,148195,0.010121798981072237
11726,1009,fiber tracts,1283513,1283512.8234940001,pixels,242,1338,1338,pixels,0.001042,,,,,,,,,,,,,,,f,psi1,psi,0.00018854505819522984,148195,0.16329835689463207
11727,967,cranial nerves,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11728,885,terminal nerve,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11729,949,vomeronasal nerve,6701,6700.536316,pixels,3,12,12,pixels,0.001791,,,,,,,,,,,,,,,f,psi1,psi,0.00044772535488486114,148195,0.002024359796214447
11730,840,olfactory nerve,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11731,1016,olfactory nerve layer of main olfactory bulb,2734882,2734882.268536,pixels,626,3266,3266,pixels,0.001194,,,,,,,,,,,,,,,f,psi1,psi,0.0002288946793805138,148195,0.4224164108100813
11732,21,"lateral olfactory tract, general",0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11733,665,"lateral olfactory tract, body",657568,657568.435471,pixels,30,172,172,pixels,0.000262,,,,,,,,,,,,,,,f,psi1,psi,4.562262782353861e-05,148195,0.020243597962144474
11734,538,dorsal limb,80124,80123.71270399999,pixels,2,15,15,pixels,0.00018700000000000002,,,,,,,,,,,,,,,f,psi1,psi,2.4961399472195882e-05,148195,0.001349573197476298
11735,459,accessory olfactory tract,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11736,900,"anterior commissure, olfactory limb",558206,558205.6975939999,pixels,42,231,231,pixels,0.000414,,,,,,,,,,,,,,,f,psi1,psi,7.524108080772025e-05,148195,0.02834103714700226
11737,848,optic nerve,55075,55074.583629999994,pixels,1,4,4,pixels,7.3e-05,,,,,,,,,,,,,,,f,psi1,psi,1.8157195825903334e-05,148195,0.000674786598738149
11738,876,accessory optic tract,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11739,916,brachium of the superior colliculus,167166,167166.289825,pixels,11,57,57,pixels,0.000341,,,,,,,,,,,,,,,f,psi1,psi,6.580274056160174e-05,148195,0.00742265258611964
11740,336,superior colliculus commissure,22093,22092.91827,pixels,6,33,33,pixels,0.0014939999999999999,,,,,,,,,,,,,,,f,psi1,psi,0.0002715802379148529,148195,0.004048719592428894
11741,117,optic chiasm,272034,272033.768154,pixels,16,77,77,pixels,0.000283,,,,,,,,,,,,,,,f,psi1,psi,5.881622751680704e-05,148195,0.010796585579810385
11742,125,optic tract,568792,568792.1881479999,pixels,98,519,519,pixels,0.0009119999999999999,,,,,,,,,,,,,,,f,psi1,psi,0.00017229491199429126,148195,0.0661290866763386
11743,357,tectothalamic pathway,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11744,832,oculomotor nerve,7071,7071.018494,pixels,1,8,8,pixels,0.001131,,,,,,,,,,,,,,,f,psi1,psi,0.0001414223426014985,148195,0.000674786598738149
11745,62,medial longitudinal fascicle,124005,124005.478722,pixels,10,57,57,pixels,0.00045999999999999996,,,,,,,,,,,,,,,f,psi1,psi,8.064159828307558e-05,148195,0.006747865987381491
11746,158,posterior commissure,43608,43608.392712,pixels,16,90,90,pixels,0.002064,,,,,,,,,,,,,,,f,psi1,psi,0.00036690185088149736,148195,0.010796585579810385
11747,911,trochlear nerve,6412,6411.565628,pixels,1,5,5,pixels,0.00078,,,,,,,,,,,,,,,f,psi1,psi,0.00015596814538291427,148195,0.000674786598738149
11748,384,trochlear nerve decussation,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11749,710,abducens nerve,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11750,901,trigeminal nerve,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11751,93,motor root of the trigeminal nerve,44580,44580.133934,pixels,6,31,31,pixels,0.000695,,,,,,,,,,,,,,,f,psi1,psi,0.0001345890976658545,148195,0.004048719592428894
11752,229,sensory root of the trigeminal nerve,524392,524391.780773,pixels,12,62,62,pixels,0.000118,,,,,,,,,,,,,,,f,psi1,psi,2.2883653863359444e-05,148195,0.008097439184857788
11753,705,midbrain tract of the trigeminal nerve,0,0.0,pixels,0,0,0,pixels,0.0,,,,,,,,,,,,,,,f,psi1,psi,,148195,0.0
11754,794,spinal tract of the trigeminal nerve,1416674,1416674.190331,pixels,88,456,456,pixels,0.000322,,,,,,,,,,,,,,,f,psi1,psi,6.211731716481626e-05,148195,0.05938122068895712
